Manu Letroll,0
Gert Grenander,4
neki,0
Kevin Sheffield,7
Nicolas Repiquet,3
workingBen,7
nubme,6
Huib Verweij,1
dev_null,1
Hoffa,6
ik_zelf,1
blacktiger,49
GRB,13
A.Achour,0
IceJava,4
nithi,1
MrAwesome,2
p0larBoy,2
shein,5
user299582,4
Audunfr,0
ravi kuchika,1
Aditya R,2
Ketan Dixit,5
Argons,1
mik80,3
Kongress,2
MadBison,8
artoure,0
Edgard Concha,21
hansfbaier,4
Ed_Zero,8
Tima,8
Kelon,2
otibom,1
Edik,1
MattyC,3
harriyott,4
user509925,7
Ryk,3
Brigadier Jigar,3
Fatih ALAKEL,0
Steve Brenn,1
sfireman,0
Anusha,0
speter,0
bman,2
Heath Hunnicutt,5
Guillaume Thomas,1
user228502,5
dzeikei,1
user389667,1
Rui Craveiro,3
user477928,0
Christopher Frost,3
Moasely,0
sekhar bethalam.,1
user47957,6
user540327,1
bOR_,4
Anssssss,3
Sterling Hirsh,3
Manas7,0
Ari Pernick,2
jperras,12
GHad,7
iammilind,4
Andrew P.,1
super_aardvark,9
doug_w,3
src,0
encode,2
coder247,3
user42118,0
enkor,2
thetnaing,1
Casebash,21
Saurabh Verma,1
user373259,4
azbithead,1
judith,0
jeef3,3
Entrodus,11
darbgeek,0
mehmet6parmak,4
lorbrito,0
James Foster,8
lechnito,2
mh.,5
Neir0,4
Sunil_Vaishnav,2
Xin YAO,1
emullet,0
Jonas,7
Spencer Alger,1
Casper Broeren,2
Faisal Mq,5
Jonás,1
rc1,2
Jan Henry Nystrom,10
golemwashere,0
Troy,2
Peter Nielsen,1
Kenan,10
HawaiianSpork,1
user398036,3
CodeAndCats,9
krunal shah,3
Shilpa Silk,3
Luper Rouch,6
pointlesspolitics,8
MosLeBrut,19
user243077,0
Nordic Mainframe,10
Adamantine,18
Scott Newson,1
user436116,1
occamsrazor,0
Jocke Johansson,1
Joma,6
Brad Rhoads,2
yeahumok,3
timmaktu,2
jshadyjlo,3
AGuyCalledGerald,2
user465553,1
gmaurol,1
anwer,0
Simon D,6
pokkimon,98
CT.,1
paulgrav,3
Nirmalya,0
kms333,2
Pandore,1
codevoice,0
Mike Stockdale,4
satchmorun,6
popolbx,2
Michael Victor Zink,4
CodeWhisperer,0
Wytse,1
Haekal,0
Vincent Poirier,5
Sani Singh Huttunen,3
Nuoji,5
user497721,2
dan55,1
TotallyImpatial,2
Ann Richmond,0
Meindert,3
llongi,5
m_3ryan,2
MrBoJangles,23
rjlopes,8
juniorbl,1
AutoMEta,5
Kris Kowal,11
Blueice,3
begun,3
New_user,1
Claudiu Farcas,7
Certs,1
Cédrics,5
ozgur ayhan,2
user393127,0
Takhion,-2
cedrics,1
balajistackoverflow,0
netzzwerg,2
Christopher Gronbeck,1
Hauch,1
Urizen,9
RodrigoCR,4
MichaelB76,2
Vepr,4
user356539,1
gerwitz,1
sridhar249,0
mihir,14
ET 0.618,71
Naveen Q,4
jabal,7
Achim Udo,0
wyntuition,0
user350556,2
DondeEstaMiCulo,2
Nacereddine,1
Ognjen,1
framauro13,4
Ry4an Brase,8
DomX23,0
Gorgen,2
pinkfloydhomer,4
Kimtho6,1
Relativity,4
Cairo,1
matsubokkuri,0
user488792,38
Kezern,1
Danny Maya,0
Matthias Schorer,8
Craig Grant,1
zrg,72
Lewis LaCook,1
androidNoob,3
allenzzzxd,0
plundra,27
Vern,0
mrhat557,0
luisfbn,1
user479576,2
Fast Fish,5
Ting Choo Chiaw,1
Fiktik,1
Esse,0
Tanzy,1
User13,0
John Browne,1
rutvij pandya,0
scorxn,1
DustinHanson,5
i-blis,4
BobGardner,0
ksss,0
kelk1,2
mkgrunder,2
Coderoshi,1
PKG,4
kth,0
Pedro Bellora,5
RED SOFT ADAIR,3
bowditch,10
Hosh,6
Marietto85,0
Keith Kraft,0
user54579,14
gleber,10
waleed nosir,1
Murato,4
A. Mueller,2
user429788,12
FredH,8
Max M.,1
Kyr,0
HollyGeek,0
wuwen218,5
Antoine,3
user396377,3
hmmmmmm,0
G.G.,2
lois,5
Kiarash,0
Jamal Hansen,3
Rachin Kapoor,6
Jasha87,15
Adrian Heine,5
kwatch,2
primary0,1
magiix,14
M0E-lnx,2
Shaun Lebron,10
fmcauley,7
Daniel Ray Reed,2
pth,1
cst_zf,0
Hans Insulander,4
STUPID PROGRAMMER,3
Archana Priya,1
rmmh,4
Stein G. Strindhaug,2
madman,1
Tomas Jancik,12
BlindingDawn,0
robblot,1
Petr Kaleta,1
Dwight Vietzke,0
SteveThai,0
sinkpoint,0
Seph,3
Kombuwa,4
Sujay Ghosh,3
Matthew Wood,7
lekrus,-2
MarcoBiagi,1
skoetel,4
Jon Packer,0
user310839,1
jaraics,2
Bill Wallace,0
Christopher Swasey,3
John Hyland,6
Adriaan Stander,4
user261258,2
user201390,0
northerncodemonkey,1
MykC,1
kjetil b halvorsen,1
badcompany,59
Russ Cam,7
mjard,13
J. Piel,8
PhilGo20,10
Mikhail Sirotenko,0
Subhash,1
arya,4
Manu Sharma,13
Gr3n,2
Mene,2
Hollance,3
user137673,8
Darío Vasconcelos,2
Shrouk Khan,0
user554962,0
user261596,1
Rafael Berlanda,12
Mike Cornell,8
RJFalconer,9
ErroringOut,2
beppe,0
shiieeeeeet,3
dbyron,5
mammadalius,9
user95922,2
Brent D. Payne,0
Phil Lockwood,2
Rekar,2
slimetoner,1
Chris Taylor,6
Richard Oliver,4
Kriss,5
Victor Escobar,2
Mordan,0
1337,43
Terrence Lee,1
Mohan Gade,3
YouMustLeaveNow,0
user190877,2
Mujah Maskey,0
svk,4
user377314,0
user262688,1
James McLachlan,0
The Flying Dutchman,1
Thomas Hervé,9
Goliath,1
Kim Hicks,8
Thomas KiTe Trentin,2
Aleksander Adamowski,1
void.pointer,5
mihailt,9
netdeveloper,0
Bhavin Kamani,1
roysolay,1
qdjm,10
ldanko,1
user227416,1
user396088,1
Myuser,2
Uffo,3
claf,9
Johannes Setiabudi,1
davyzhang,5
Sam Schroeder,10
Jonathan Bernard,0
uppaljaskaran,2
tdfs,0
Sam Thompson,0
20man,1
jotun,0
Giovanni Bajo,1
neus,1
bwolohan,4
shanet,2
vegashacker,3
Jeff Corder,0
sambecker,8
laksh,1
Srikrishna,2
Omegatron,0
Alex Luberg,3
user323101,1
aheuermann,1
vhflat,0
HermannSW,0
Joseph Arden,1
Stahis Alexopoulos,0
Harry Cary,2
Marie Lucy,6
franziskus,5
user336253,1
user307426,0
user205834,16
Gluber,1
Malar,0
user386853,2
timmow,10
Stenborg,0
Tufo,1
ice cream,1
Frédéric Grosshans,2
Ryley,3
Chris Spicer,1
Leigh S,1
user220884,11
C. Ross,5
Romke van der Meulen,2
blueberryfields,3
Virvan,21
Peter George,1
Grant Cermak,3
Chris Hamant,1
manuna,0
Drew Roberts,1
mdeazley,1
blwy10,7
Giawa,2
Calocher,1
okigan,2
user174456,2
whiterabbit,2
gparker,0
Gabor de Mooij,0
Sharjeel Ahmed,2
Wim ten Brink,4
user393951,0
Alain Beauvois,15
burnall,1
David Winslow,5
pakeha,9
NMMA,0
kkszysiu,5
user305912,2
adarshaj,3
endarkened,0
bojolais,2
mpapis,2
Gary L Cox Jr,1
Ephraim L.,1
user262023,0
c.s,0
JNK,2
Klaim,5
Korcia,3
user308244,4
Abdullah Ahmed,1
Eishay Smith,10
Paul Delhanty,19
Gomiunik,1
Ahmad Amireh,0
Steponas Dauginis,3
Bryan Henry,15
kasten,0
user373388,1
Saif Omari,0
ruwan,6
dauclair,1
Vincent P,52
eCaroth,1
user131206,1
Thia,1
scrot,4
Ev_Angela,0
ewdew,0
Bernardo,13
qauaan,1
user521875,1
user237027,0
Ben Li,9
OliK,0
abahgat,37
KKlucznik,0
محمدباقر,1
Ke CAI,1
Jurgen Appelo,4
antimirov,3
Gregg Dotoli,0
Adarsh,0
Marcus Riemer,2
FTLPhysicsGuy,2
detay,2
user408962,5
Bernd Jendrissek,1
chrisdinn,6
Jaehyun,4
Jorge Lainfiesta,115
Barryvdh,5
Eli Geske,2
CCID,8
user420511,1
barneymc,1
sudocity,1
eliran,0
Charanraj Golla,5
JoeCool,7
dmateev,0
Eddy B,1
ZainR,0
Chris Lucian,1
Vultan,0
teddybee,0
prasanna.yelsangikar,0
MikeE,4
wefwfwefwe,3
David Veeneman,5
Charles Pence,4
rlotun,7
Erik Töyrä,31
Omnifarious,6
Grant Smith,7
parametr,0
jaeson,2
vladimar,2
bruor,0
QueueHammer,6
ilhami visne,6
Sharles Phirans,4
Jon Mabe,14
under_seeg,1
mehmetserif,0
user445355,1
yesimarobot,1
AndrewB,1
krisdyson,2
srih4ri,-1
Arthur Hebert,5
rleber,6
pampanet,1
JKB,2
DX89B,8
mkoistinen,1
Szymon,1
psy,2
gruszczy,6
AKumar,0
asumaran,3
Dimitris Andreou,8
Skuli Axelson,0
ETT,2
Annalisa,0
Tom Lee,6
Sample,2
markhahn,1
ed123,3
Nuri Crayton,2
Humphrey Bogart,5
Illure,2
massinissa,3
Paulwintech,1
Simon Lieschke,11
katit,1
TheLameProgrammer,2
TestAccount,0
Joe Zitzelberger,1
Sai Venkat,1
user528168,2
kokenm,0
user299883,1
Martin K.,4
brasilt,3
Sourabh Shankar,4
Ramses,1
Gage,4
rogeliorv,1
Damien Majer,1
Grummle,6
Marius Andreiana,2
Lone Starr,0
Robert Adams,18
user284534,0
zombor,3
J.m.clerck,2
bicepjai,1
Sunny Rajwadi,5
Daniel Rotaru,1
Andur,1
kpi,0
bbrown,12
bastianneu,1
Giljed Jowes,2
user90188,1
hwilcox,1
monkjack,0
Cameroon,1
Denis C,3
Nap,6
huseyint,16
Malcolm Box,3
wiseguy,5
Michael Lloyd Lee mlk,4
Bei Li,3
incognitii,0
rafak,3
Jean-Pierre,4
eligmatic,0
Sigurd,19
Max Bucknell,0
Keith Harrison,18
rb512,0
Unrealomega,1
user15899,2
letseatlunch,1
DeepthiBeginnerProgrammer,0
Karl33to,8
kpc,0
Monkeyarmada,0
jdizzle,3
Appelman,0
iffi,0
saidevakumar,2
Emily Laguna,4
David Baakman,3
vbNewbie,0
user130558,0
Nandagopal T,3
Barry Kelly,9
a3b,1
bluepixel,0
Eric S.,1
jimmartens,0
user358643,1
Vincent Clair,-2
KirillE,0
john7kimble,1
GeorgeWChubby,0
Arun Chand,0
Mehdi Dastyari,1
Navneet Likhar,0
Massimo Cafaro,7
Zygmunt,1
supahot,0
daud,1
Teclioness,1
user155484,1
Phlibbo,3
kvmilo,1
khorght,0
Nazar,1
Daniel Nikolić,2
Alex007,1
blathia,0
Jeff Bloom,19
user476251,1
Jon Spencer,2
CP.,8
Kozbot,3
user552849,0
Prasana,1
user2,2
someoneinomaha,1
jcasalruiz,1
bearing09,16
burkemw3,0
user134454,1
devlord,3
rtperson,6
Neil Hewitt,5
mimix,1
j10io,1
Thomas Visic,8
AmokHuginnsson,6
jamie Knight,2
Fermin,7
Disgruntled Java Developer,17
mabeloo52,6
user308355,2
user229554,0
Justin Ryan,0
Andrew Poelstra,0
chchrist,2
urbanq,0
A. Walton,0
ook,0
Antn,2
MM.,5
Eugene Bichel,2
is Liu chinses,0
satheesh,0
kronykcles,0
David West,11
Barbie,4
VolkanUzun,1
alien,0
Dhruwat Bhagat,1
Shadow Six,0
Toymakerii,3
gaumann,21
Rajen,2
SimonMD,1
Fishcake,3
the_e,1
user481995,0
My 2 cents,3
ponomy,0
kvbik,0
Viktor Fero,6
Marcus Borkenhagen,8
sirbris,0
mmcglynn,8
lhunath,96
XenF,5
beemtee,4
Kraig Hamilton,0
Frank Thoeny,0
joshnesbitt,2
Gtker,3
KCasier,4
finnsson,7
gforman,2
Max Lukin,1
user341953,0
Joseph Torres,0
Kevin Moore,6
user541073,1
Paul Mason,2
bsevans,4
jwoody,2
Yunieskid,7
user387687,1
dmondark,12
jserv,1
RastyG,0
Alan Bennett,1
Eric Herlitz,9
kmmbvnr,2
Mike Yasieniuk,25
Coolate,1
user226158,4
Aliens,2
disappearedng,3
nandos,5
Pirks,2
Bastian Hansmann,2
MarioFrost,1
quimbs,0
Andrew Coonce,4
BinarySolo,1
Yossale,15
devillighter,2
Sanjay Sheth,11
Tewr,5
Manjum,2
pianyao,0
Fransis,1
sarabogdan,0
Hayes Williams,2
sui,1
Sreeja,0
Andy C.,15
apueee,1
Ter,0
Do.This,1
Jason Maxwell,4
Riccardo Baldinotti,0
Cezar Signori,2
Wilfred Verkley,1
Sophie Crystal Taylor,13
Sierpinski,0
Jamie Taniguchi,3
billypostman,3
Chand,1
Doug Seelinger,0
Qwal,0
johannes,4
batmannavneet,3
em1,1
Graham Ashton,1
raj_arni,1
Brandon Rachal,0
Mario Pistrich,4
Conan,1
Jeff Wu,2
Sofi Software LLC,5
Eric Pohl,5
user20031,2
eleven357,0
Hassan Al-Jeshi,9
Perpetual Learner,7
Kaitatsu,3
orangelight,1
Anton Egorov,2
Behzad Ravanbakhsh,4
Serge Meunier,1
Jarett Millard,5
Cyberomin,0
Bryan Menard,12
Michael Steuer,7
Brad Cunningham,2
user172116,1
metzlerd,0
raja9787,2
James Gregory,5
Rui,4
Pe2,13
Charles Robinson,2
Bert Smith,3
LSTayon,1
ayanir,7
animuson,6
ConcernedOfTunbridgeWells,10
RSeidelsohn,0
Justin Bartlett,1
Bujo,0
Ophelia,0
Kiran Prasad,0
hermy,3
Adrian Adkison,2
Khaled Attia,2
Andrew Zawok,1
Rhapsody,2
Eduplessis,2
D3vito,1
Mohammad Arif,14
BCdotWEB,4
Visualize,4
nelli,6
mark harding,1
BCoates,4
qryss,12
kalpana3,1
Mark Tolonen,8
Lbp,0
Jean-Marie Galliot,3
Utku,1
venkatram,1
Owen B,1
Arnon,4
praveen t,3
hmadrigal,1
Patel,1
Harlan Iverson,5
Hukam,1
agent007,4
bracketer,2
krifur,1
tpow,2
Quad64Bit,1
Jan-Pieter,157
gacarkan,0
NanoHead,0
jusio,0
VCB,9
mrpn,0
Snake,2
Kubeczek,2
Nate K,12
Gareth Arch,0
Constant Meiring,2
js newbee,14
usman Gondal,0
Jonathan Fritz,4
Prateek Agrawal,0
one giant media,1
JohnnyH,0
Aftermathew,7
Guilherme Bernal,1
user315067,5
the_terminator,1
Black Diamond,1
narayanpatra,7
imusicmash,-1
Adam Brokes,2
noobular,3
Samos,0
amcorn3,0
ytl,17
杨 白,5
subjective-c,5
craziac,0
zmow,35
d3ddev,2
user265483,0
Kenji Baheux,2
codeline,0
sapna saha,-1
nox,3
Brian R. Bondy,19
damienfir,5
René Nyffenegger,3
josemrb,9
kenshee,2
artur02,21
user85479,1
catalin.costache,3
Dennis Koch,2
Domarr,0
Tom Willwerth,5
Nolan,2
Malgaur,0
jgor,1
George Pauley,0
Marc P,2
Ferrari,1
user220118,0
James Khoo,4
centralscru,5
Ivan Klianev,0
Carrotman42,5
Frederik Vig,2
Caraxe,1
Trindaz,3
Zoolander,1
SenthilMG,0
DKD,2
joepetrakovich,2
David Lindsey,5
vishesh,4
Sandeep Chayapathi,2
Matt DiTrolio,27
jabrena,1
Sca,17
Edmond Meinfelder,1
stephj,0
Jens Wedin,0
David Lanier,0
artemave,6
user454619,0
Diod,3
Mercer,4
dongle,1
Anssi,3
Xennith,0
bug11,1
khalil,0
Richard Durr,3
Mathnerd314,2
ogoid,3
CrashTECH,0
user370446,0
Coding Monkey,3
Brent Gunning,4
varikin,164
Michael Penza,1
Mr. Llama,2
Mike Jacobs,1
dccrowley,6
JoobJar,1
Rohit Kunal,0
user225288,3
Barak Melamed,2
Mirela Spassova Spassova,2
Krishna Sankar,9
goldie,0
Marecky,0
alexhg11,1
Kurt Abbas,2
cpierceworld,6
user287728,-1
Robin van der Knaap,1
vitaminjeff,0
Cristian Boariu,2
Skiy,4
user345187,0
dfine,1
Lee Kian Giap,7
carlovv,1
s3m3n,8
agnoster,11
user414352,47
markblue777,1
Mantisen,2
Dave Bacher,3
imaya,6
Paul Brower,1
ncmathsadist,0
yrn1,1
Tim Norman,7
Shahid Najam Afridi,0
Vash,0
gorthog,0
Shaggy Frog,2
DxCK,4
Manie Coetzee,3
JoeMBlair,1
Venkat Peri,6
I_Need_help,1
Kawa,4
Javier Torón,2
tricky,14
John  Paneth,3
JessicaM,15
tony.ganchev,0
smokey_the_bear,3
Tim Tonnesen,1
0xFF,4
Lu4,4
Raconteur,3
Bench Wang,9
sarmenhb11,0
jonypony3,0
user197373,1
noboruwatanabe,3
echoblaze,26
Joazito,1
Andy Xufuris,0
Torkel Lyng,1
Nidhal,6
kroki,28
Joel Calhoun,1
MikeTheReader,4
user440526,3
Lester Celestial,2
valin077,11
rayners,0
OldGuy,0
CPatton,2
Rogue Wolf,0
Matt Trunnell,22
timkay,12
serega,2
user51099,37
gmcrist,2
William Denniss,6
EKazakov,4
Oleksandr Kravchuk,1
Vadim P.,3
Kulik,2
Tyler Streeter,33
Katrina Foulkes-Taylor,-1
barryjenkins,1
Should'veUsedPHP,1
Coderama,4
Hoffmania,9
Pedro Ferreira,3
M Handa,1
uber_n00b,0
Ryan Smith,6
SravaniChowdary.Gorijavolu,3
rab b,1
Paul Rostorp,0
BlueDev,2
jvk,3
Kurtevich,2
Teoman Unay,2
user268425,0
AlexLa,1
Joeflash,1
lsalamon,3
user103572,4
BoltPt,0
Anny,3
tkang,1
Pete Aykroyd,1
creativetim,3
avesse,5
user125176,3
mikedhart,0
XANi,1
Justin Holdsclaw,6
Snowy,3
d_o_p,8
Jorge Villuendas Zapatero,11
pmoreira,5
nm3,5
Gullbyrd,0
user258427,0
Kumar Bibek,0
lashtal,2
Yack,6
Jestep,1
lo3,1
Phuah Yee Keat,0
Doug Harris,3
Jason Owen,50
Gian Marco Gherardi,7
helpmelearn,6
Evn,-1
istonelee,7
PikeCoAL,0
ACyclic,2
Jan Stria,1
Hellhound,1
Hinrik,4
user58044,9
Callie,1
PMarques,29
Deborah,1
xie renhui,0
NinjaDebugger,3
user114685,2
giorgian,3
prestomation,5
Vladimir Kadalashvili,3
Albinofrenchy,2
Bimmy,2
Rupeshit,0
Mihai Nita,2
Andrew Ho,1
Stefan George,1
AJB,8
Al Del Vecchio,0
Mikael Garde Nielsen,5
CodeJunki,0
user545073,0
colloquial,10
macha,7
knuth,1
Alexsandro,0
pstinnett,1
nicolasochem,1
Etienne PIERRE,1
tevez,2
edfoh,2
Paul Sheldrake,3
oz.,7
BlueVoodoo,3
Matthias Wille,1
Anon Support 2010,3
Ryan Hovland,2
Sajty,1
user415876,1
Mayur Patel,2
jjkparker,72
Rob Martineau,1
joaguilar,0
Arnhem,1
jmason,2
user52542,2
Stephen Touset,10
Terence Siganakis,3
gamer_rags,1
0scar,5
Jevgeni Kabanov,5
K. Brian Kelley,2
daustin777,7
apalopohapa,9
user5474,2
workfor3days,0
DV Dasari,1
WBAR,1
Vimard,4
madphp,0
Peter Lynch,2
mns,16
Ryan Reif,5
Shakehand,1
Kamen,1
Leonard H. Martin,10
Rinkesh,0
sszarek,0
Ken Bertelson,99
danilabagroff,0
Alex Gray,0
mizou,0
Mi.,0
Compulsion,2
lorano,0
matmer,0
bob c,0
Graeme Moss,4
fprobst,6
Flummoxed,1
Stefan Kandlbinder,1
AmericanDad,7
Sir.Nathan Stassen,2
Stas Berkov,2
dan.s.ward,1
Steveng,15
m_david,1
megli,6
Patrick White,7
Harry Wood,2
user257282,1
EvenPrime,1
Bakapii,0
Madi D.,1
Lyczos,1
Leonardo M. Ramé,5
cju,4
llaughlin,4
user285056,1
Rammay,3
user389061,4
cyberthanasis,3
Alex Sadler,0
Jason Austin,4
Thomaas,0
user500949,2
user360657,6
Randy Hosler,2
gpo,0
erazor,1
VBscripter,1
Antonio Giarrusso,1
user130325,1
oReally,0
DeanVos,1
AMS12,2
MysterM,1
PlagueHammer,55
awshepard,4
Pete McKinney,5
user36064,7
user166255,5
optimist,0
decimal,0
user309281,1
tye,5
ishakuta,1
Charles Gargent,2
Travis Neilson,0
user203212,1
Artur Artamonov,4
Emre Erişgen,3
HiddenKnowledge,3
Andreas Herz,0
user373140,0
Ralf S. Engelschall,7
ceege,0
Dmitri Farkov,5
wwp,1
rulestein,0
ewbi,10
Ade Miller,4
Quango,2
Nightwolf,5
Michael Goldshteyn,5
vame,0
Sean Corfield,4
RLuceac,1
Daniel Pryden,7
Gerco Dries,5
rakzz,0
JasonBlackwoodStone,1
Gerrit,3
Chris Cheung,0
udaya,6
Matthew Campbell,2
kennyc,2
luoq,6
randomThought,5
Peter Sysko,3
user305940,3
iedude,1
user401574,4
rlayte,0
David Nix,4
adilei,1
StealthX,1
user328087,3
chrissygormley,23
Vid,0
Alexandre Pauzies,3
tc.,2
baseballtank13,1
Rod B,0
Tomas1,2
Yazeed,2
ertemplin,0
Arron,1
Czubaka,7
Javier Mollá,1
user259655,6
Thompsonian,1
Craig Ringer,9
Nolan Evans,0
Emerson Taymor,3
OPTION,0
Mac Taylor,3
Muleskinner,9
Nathan Lee,8
composer,7
Yohei,3
user320550,9
Darko Romanov,1
Trismegisto,0
Gapipro,0
Denzil Brown,35
Michael Kohl,4
Bonvoyager,0
Alessandro Astarita,1
gorhal,3
Huong Tran,0
Roy Samuel,1
rpilkey,4
ajjfpapaj,0
nickohrn,4
Steven Lohrenz,2
jagin,3
Vijay Karamchandani,3
tamakisquare,2
LoneCM,0
jondoe,1
Meitoli,3
Dmitry Polushkin,2
Mike Willbanks,7
user345612,1
Cham,2
Naif Amoodi,5
Harvengure,0
user426119,0
DeckerDK,4
Matt Casto,3
UlfR,2
insomniak29,3
Adi Unnithan,1
Yako malin,0
Edward Diaz,0
Evan Schumacher,5
paniq,3
Shakirov Ruslan,4
markdigi,4
Jon Gjengset,0
Maya Kathrine Andersen,2
CJM,5
Peak-J,4
Johnny Maelstrom,839
minalg,2
Idan Zalzberg,2
Solitaire,-1
c4rrt3r,1
bhop,1
evets,4
vaucouleur,1
sid99,1
SideDishStudio,5
CharlieG,4
user533020,4
petranaya,0
olen_garn,27
janosrusiczki,2
zota,0
user242772,11
Babak Naffas,2
Karl Glaser,5
jexmex,1
xls,2
A Humble Noob,1
enthusiasticgeek,1
someguy198650,0
Jason N,0
dylanfm,5
user359472,0
Eusebio,1
Chouppy,1
phillee,9
user520803,1
Gonzalo Contento,15
Gala101,1
Warren Barton,1
kchinn,1
MADMap,4
Cristian Ivascu,9
Jonathan Schmidt,0
afsas,3
Anup Parikh,2
Nada Aldahleh,2
Thomas Aregger,3
arg342,2
bzak,1
ghostantanieh,2
Purplejacket,1
TTR,1
iryndin,1
cwius,4
KevinRF,1
FixingGenie,0
malenkylizards,1
pengkai,9
Pavel Vlasov,10
Ciaran McNulty,25
I Am Back,1
Dianna,0
brian moore,39
statikuz,7
holms,2
Vladi Gubler,0
JTeagle,1
AdRock,1
Denis Babak,3
Eaglebird,2
alka pandey,34
Webby,1
Lawrence Ingraham,0
Scott Oppliger,1
Terumo,0
user458631,0
nillls,1
Alex Ward,3
user777,3
davecom,0
Gern Blanston,47
flq,4
Dave South,2
Lior Frenkel,2
BrightSoul,11
whamo,1
user193891,2
dkm,0
user329762,1
Al Scherer,1
gkrdvl,4
krafter,0
xythobuz,1
ChrisWue,3
Micko,1
HappyCoder,1
Paul Schifferer,2
Chad Green,2
tredontho,1
B.Gen.Jack.O.Neill,7
dtech,0
user145110,2
Pilot824,13
Lincy Chandy,0
Anthony D. Green,1
Karoupa,1
encoded,0
Chad Ashley Pry,1
Greg Laws,0
henryprescott,1
deko,0
Dave Klein,3
boki,3
bezelye,1
Timothée Boucher,2
copolii,1
JeffL,2
multiplex77,4
Frederic Torres,2
oopbase,1
nschmidt,5
lopkiju,1
Ramon Tayag,8
David Yancey,2
andersra,0
Triz,5
Daniel Saidi,1
Chizpa,0
Tristan Dubé,0
Sean Coyne,2
alinn,3
RngTng,6
Milan Hanus,2
user304804,0
Orhan Toy,15
AngeloBad,7
The Virtual Machinist,14
visualstudiostud,5
BorntoWin,0
kimbee31,0
Behdad,0
Jared Kirk,2
Figo,8
pcorey,5
simme,2
zetareticoli,3
user448228,0
woodysapsucker,0
cedarsoft,5
user249572,1
Erich Richter,4
annouk,1
Kevin Brassen,2
Maxymus,2
Sharon Sofer,2
zA.,15
goonerfromlag,0
chad easterling,1
user267880,0
user226596,0
Rohit Kanwar,1
Nate W.,2
SP534,0
Wimpje,11
inlokesh,0
tejas_grande,2
just_cause,3
SAHM,1
goku87,0
cop4587,1
Fugu,1
semmy,3
averymogen,1
memilanuk,12
Floppy Max,34
gg3,1
jcinis,7
ablmf,4
Opieus,7
dsldsl,3
Laura Kalbag,3
Polymeron,31
HanClinto,14
Dmitri Kouminov,1
Hooveh,2
Sunil Sharma,0
Necros,1
Vinay Yadav,6
Walter Matte,2
Lucas Cria,0
user405610,2
muratgu,2
user530996,1
Zepher,1
Chris Skaaning,6
Sebastian K,0
oPJo,3
BrentAllenParrish,0
zazu,0
Henrik Carlsson,5
Gretchen,6
user500129,3
Agemen,6
lucianosousa,520
rob2k8,0
user122401,14
appWoW,0
Rajan Solanki,1
Robert Venables,4
Laques,0
fankoil,3
Géza Prouza,6
Sir Wellington,1
elwyn,5
Paul Oliver,1
Varsha,1
user87659,4
harmen,4
Devi Das,0
user451872,0
Adam Ramadhan,4
K. Ober,1
dukethrash,2
razieh eskandari,0
user522720,3
bob white,0
VMT,4
BrinthHillerup,0
m35,3
Ghassen,3
Mikael Gramont,0
Bob Dizzle,2
Markus Johansson,24
the_new_mr,1
amit_g,2
Jack Cheng,0
notmp,1
rakis,3
Thomas Mutzl,1
parsifal,2
Wumpus,0
Reedyseth,1
Clint Pachl,4
Ceki,8
maxxxx,1
TcTom,1
Huw Ringer,2
Sharan Rajendran,2
bobobobo,8
user49722,0
ingamx,2
user525542,-1
bruno dorella,0
Stu,5
Phoscur,0
penguru,5
mmcconnell1618,0
Liam Smith,1
Wasim,1
shiawuen,0
shashank kadge,-1
user336181,1
Evan Cordell,3
rectangletangle,9
nilzen,3
Nikolay Vyahhi,9
Chris Pemberton,6
Nerian,3
Andrew Marshall,2
user373296,0
rstets,1
Joe K 1973,2
smailq,2
webLacky3rdClass,4
user473750,7
perrot,0
brokenbeatnik,1
shiva L,1
Roybug,1
Poppanator,0
Guy Pardon,1
Rahel Lüthy,4
Xaiter,1
zaphnat,5
Raúl Castellanos,1
Pete Maher,2
ohhorob,10
holmb,1
Matthew Skelton,6
TyrionLannister,0
Tomasz Kalkosiński,4
Joseph Salisbury,4
Googol,5
jeslas,0
Qz.,0
New Developper,2
margal,5
SpecC,1
JYelton,4
Phoenix_uy,0
Fr4gg0r,0
Matthew Boehlig,2
fncomp,3
Tomas Vik,0
Josh Darrow,0
Ian Purton,77
jjczopek,1
jean71,5
dasPing,0
SIr Codealot,9
Gabriel Hurley,9
Alexander Yanovets,17
Sir Code-A-Lot,2
psquare,0
jakebman,19
samo,2
Manivasagan,0
rzetterberg,14
shanika,0
squelart,16
user2040060,1
BheemK,3
bronxbomber92,2
Santthosh,5
mrfrancescomoro,2
Rukki Odds,4
Linto P D,13
Ivan Kataitsev,18
pauline,1
user484873,0
user445740,1
water-sparks,4
FK82,2
Jonathan Morgan,2
scootklein,2
iliar,3
weotch,4
Acebone,4
mikic,1
user259510,0
Alvin SIU,11
Steven Brixie,1
zhenzhen.wu,3
Hilbert,0
Onyx,1
piff,6
Arie van der Padt,1
Anti-Distinctlyminty,2
IronicMuffin,3
didster,2
Nicola Leoni,5
Kevin Pang,11
MauricioOtta,1
Kyle K,4
Reza.A,0
paulbailey,2
user364556,0
David Wick,2
Volker Kleinschmidt,7
Brandon C,3
M. Roessler,1
Filip Lindboe,2
The Psicopath,0
Intrigue,2
user318554,2
droboZ,1
Vjeux,32
Oleg Lutsenko,2
Kouber Saparev,16
